Name	RPKM	CancerName	Type
TCGA-STAD_TCGA-VQ-A8DZ	22.3574	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CD-8535	15.12068317	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CG-4306	68.3946	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-D7-A6F2	15.2264	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CD-8530	70.8523	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-EQ-8122	80.1691	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-RD-A8MW	99.3809	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-D7-6815	44.3446	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CG-4469	60.2924	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CD-8529	75.4983	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-D7-6524	87.8762	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CD-8532	11.6646	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CD-5803	67.73584763	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CG-5726	1.6213	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-HU-A4HB	335.0645	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-7704	6.9613	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-ZQ-A9CR	92.8827	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-D7-6519	12.8257	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CD-A4MI	75.1662	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-A452	135.2264	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-4368	59.0606	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-6455	13.7499	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CD-8533	13.5703	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-6454	13.1878	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-IN-A7NT	126.8623	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-6710	5.276	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-HU-A4H8	3.6388	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-HF-7131	26.4818	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-8680	7.9281	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CG-4465	7.279832286	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-8380	131.413	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-HU-A4H2	0	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CD-5798	163.466	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-HU-A4GC	69.1154	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-HU-A4GP	6.7058	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CG-4306	68.3936	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-IN-A6RS	62.0863	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-A4IV	238.8216	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-VQ-A8PU	14.0898	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-VQ-A94U	16.785	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-FP-7998	49.9181	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-F1-6177	37.2916	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-MX-A5UG	69.7144	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-7901	86.798	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CD-8528	100.4252	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-VQ-A8PX	3.1538	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-D7-8578	139.6695	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-VQ-A8P2	12.5856	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-B7-5818	26.8366	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-D7-A6EX	28.9248	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-HU-A4GY	29.8279	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-4371	5.3161	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-7957	79.8896	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-8367	36.0003	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-8592	104.2811	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-IN-8663	4.8455	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-7722	15.3888	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-RD-A8MV	8.6418	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-HF-7131	26.4822	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-7716	12.6808	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-A4J5	127.7354	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CG-5719	56.3662	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-BR-8679	46.3257	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-IN-7808	2.7939	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-D7-6817	15.1797	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-F1-6875	68.96947702	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CG-4466	23.1751	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CG-5728	2.3333	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-STAD_TCGA-CG-5732	4.1721	73_Stomach_Adenocarcinoma	TCGA_STAD_200
TCGA-LIHC_TCGA-DD-AACP	77.55046094	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-CC-A7II	10.42333862	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-DD-AAE4	0.036965074	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-DD-AAE2	29.0934247	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-G3-A3CH	3.675833417	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-DD-A3A1	0.030477356	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-DD-A3A2	2.770272043	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-DD-AAD5	4.084011473	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-DD-A4NH	90.98071643	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-WX-AA47	0.279531872	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-RC-A6M3	4.32360326	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-5R-AA1D	11.56163285	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-DD-AAC8	6.161638312	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-2Y-A9H4	0.195589094	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-G3-A6UC	6.794730306	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-2Y-A9GV	9.784637153	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-DD-AACG	0.146739271	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-RC-A6M6	113.9418795	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-XR-A8TG	67.41783723	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-DD-AAE7	2.436658607	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-LIHC_TCGA-BC-A10Y	16.37952763	85_Liver_Hepatocellular_Carcinoma	TCGA_LIHC_200
TCGA-HNSC_TCGA-BB-A6UM	1.069072393	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-7103	0.639844308	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-A499	5.627097542	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CQ-5327	6.723934247	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-F7-A620	1.502913253	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-BB-4225	9.137194203	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CQ-6228	20.38630115	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-5365	1.859788468	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-F7-A622	0.433749682	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-D6-6823	13.25464156	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CQ-7072	235.8117134	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-6995	9.623946965	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CQ-7067	7.095816935	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-BA-5557	150.5244683	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-6441	0.998424493	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CR-7402	6.167895629	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CR-7401	59.30257624	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-UF-A7JT	14.10354212	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-D6-A6EP	0.247727592	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-QK-A6II	0	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-F7-A50G	1.73447771	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-H7-A76A	8.527176464	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-HD-7917	8.435063297	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-DQ-5629	22.88691345	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-A498	2.214332455	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-6022	139.0943328	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-6948	8.009151654	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-BA-6869	1.914834174	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CR-7380	45.872125	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-A465	0.445488484	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-6952	16.08842135	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-UF-A7JK	4.472208097	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CQ-5331	11.5608426	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-DQ-7593	0.970879311	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-HD-A6I0	0.658147668	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-D6-8568	38.83989294	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CR-6477	33.30055073	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CQ-A4C9	20.21558743	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-A6V6	2.681507864	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-BA-A6DJ	5.122158659	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CQ-6220	3.080384627	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-IQ-A6SH	1.14601003	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-MT-A51X	7.925079971	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-C9-A480	1.879356693	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-7432	6.894513649	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-F7-A61V	1.360366092	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-A45V	6.903306663	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-QK-A8Z9	99.9248049	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-T2-A6WZ	0.271773967	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-7236	31.27788387	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-HD-8635	0	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CQ-6224	242.1030742	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CQ-A4C6	6.30762797	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-QK-A8Z7	5.792730174	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-7091	3.615012518	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-UF-A7JF	0.142785086	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-5374	1.306641579	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CR-6471	13.2182823	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-A6JN	0.109186072	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-P3-A6T0	13.55314105	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-7446	21.32609219	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-BA-A6DI	2.991773811	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-4739	6.771878048	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-7440	19.07491863	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-6961	40.4634402	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-HL-7533	2.788664342	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-6959	26.95004384	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-7180	0.887079093	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-D6-8569	22.95380242	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-IQ-A61J	17.10466494	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-6935	95.110746	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-HD-A6I0	0.036619835	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-7409	1.87046979	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-BA-5559	34.98834835	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CR-6493	17.64728011	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-7177	100.0395161	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-7183	0.097507268	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CR-7391	14.39450009	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-4735	15.79507892	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-QK-AA3J	0.092723718	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-6436	0.238485716	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-A63V	43.49110513	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-6934	0.702562955	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CR-6474	222.1553784	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-MZ-A6I9	0.079645728	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-QK-A6IG	28.75283371	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-5436	10.32135401	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-H7-A6C5	0.170349707	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CR-5248	5.247755914	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CR-7371	15.65022918	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-6939	20.79271149	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-UF-A71A	15.40334819	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-7252	0.697201909	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-A461	0.982933081	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-7238	4.859437279	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-MT-A67A	0.256809265	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-BA-5149	30.42564447	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-BB-7866	13.90929803	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-A6K0	76.10806349	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-IQ-7632	1.220558804	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-4730	1.69539832	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-BA-5152	4.643396839	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-6023	7.4075731	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-IQ-A61H	16.23085759	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-P3-A5QF	0.4451898	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-A49C	1.060325152	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-7101	12.64941957	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CR-7367	198.2792756	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-BB-4228	20.57403325	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-6016	153.2875084	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-6003	9.218738455	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-BB-7871	22.55350836	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-6988	8.050917301	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-5356	32.00719369	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-T2-A6WX	1.888852103	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-D6-A4ZB	7.823895676	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-A6JZ	41.19746066	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CR-6472	21.74424368	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-5359	79.52188523	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-5366	30.70389117	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-A468	4.560383682	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-5441	18.65758286	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-A49B	5.190540749	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-5364	11.30455898	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-KU-A6H7	0	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-UF-A71E	3.170571935	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CQ-7071	25.94934832	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-5444	103.5184541	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-6996	8.430730624	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CN-A63T	2.784727033	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-A6JD	31.97512223	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-6962	39.07001314	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-6938	2.61839992	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
TCGA-HNSC_TCGA-CV-5971	25.54647014	86_Head_and_Neck_Squamous_Cell_Carcinoma	TCGA_HNSC_200
